,@FREQ,@REF_AREA,@INDICATOR,@COUNTERPART_AREA,@UNIT_MULT,@TIME_FORMAT,Obs_0_@TIME_PERIOD,Obs_0_@OBS_VALUE,Obs_1_@TIME_PERIOD,Obs_1_@OBS_VALUE,Obs_2_@TIME_PERIOD,Obs_2_@OBS_VALUE,Obs_3_@TIME_PERIOD,Obs_3_@OBS_VALUE,Obs_4_@TIME_PERIOD,Obs_4_@OBS_VALUE,Obs_5_@TIME_PERIOD,Obs_5_@OBS_VALUE,Obs_6_@TIME_PERIOD,Obs_6_@OBS_VALUE,Obs_7_@TIME_PERIOD,Obs_7_@OBS_VALUE,Obs_8_@TIME_PERIOD,Obs_8_@OBS_VALUE,Obs_9_@TIME_PERIOD,Obs_9_@OBS_VALUE,Obs_10_@TIME_PERIOD,Obs_10_@OBS_VALUE,Obs_11_@TIME_PERIOD,Obs_11_@OBS_VALUE,Obs_12_@TIME_PERIOD,Obs_12_@OBS_VALUE,Obs_13_@TIME_PERIOD,Obs_13_@OBS_VALUE,Obs_14_@TIME_PERIOD,Obs_14_@OBS_VALUE,Obs_15_@TIME_PERIOD,Obs_15_@OBS_VALUE,Obs_16_@TIME_PERIOD,Obs_16_@OBS_VALUE,Obs_17_@TIME_PERIOD,Obs_17_@OBS_VALUE,Obs_18_@TIME_PERIOD,Obs_18_@OBS_VALUE,Obs_19_@TIME_PERIOD,Obs_19_@OBS_VALUE,Obs_20_@TIME_PERIOD,Obs_20_@OBS_VALUE,Obs_21_@TIME_PERIOD,Obs_21_@OBS_VALUE,Obs_22_@TIME_PERIOD,Obs_22_@OBS_VALUE,Obs_23_@TIME_PERIOD,Obs_23_@OBS_VALUE,Obs_24_@TIME_PERIOD,Obs_24_@OBS_VALUE,Obs_25_@TIME_PERIOD,Obs_25_@OBS_VALUE,Obs_26_@TIME_PERIOD,Obs_26_@OBS_VALUE,Obs_27_@TIME_PERIOD,Obs_27_@OBS_VALUE,Obs_28_@TIME_PERIOD,Obs_28_@OBS_VALUE,Obs_29_@TIME_PERIOD,Obs_29_@OBS_VALUE,Obs_30_@TIME_PERIOD,Obs_30_@OBS_VALUE,Obs_31_@TIME_PERIOD,Obs_31_@OBS_VALUE,Obs_32_@TIME_PERIOD,Obs_32_@OBS_VALUE,Obs_33_@TIME_PERIOD,Obs_33_@OBS_VALUE,Obs_34_@TIME_PERIOD,Obs_34_@OBS_VALUE
90,M,US,TXG_FOB_USD,MV,6,P1M,2020-01,2.712252,2020-02,2.388267,2020-03,2.470555,2020-04,1.65115,2020-05,0.921222,2020-06,1.451046,2020-07,1.350288,2020-08,1.716853,2020-09,2.025039,2020-10,4.623346,2020-11,2.115324,2020-12,1.234605,2021-01,2.64879,2021-02,1.958095,2021-03,3.493816,2021-04,2.022176,2021-05,2.055564,2021-06,2.156413,2021-07,3.896856,2021-08,4.351226,2021-09,2.663207,2021-10,3.414313,2021-11,7.790285,2021-12,4.827528,2022-01,4.961185,2022-02,3.563159,2022-03,5.18977,2022-04,9.005199,2022-05,3.229245,2022-06,9.895154,2022-07,6.459334,2022-08,34.676465,2022-09,4.198271,2022-10,5.023054,2022-11,8.756084
91,M,US,TXG_FOB_USD,AW,6,P1M,2020-01,41.921205,2020-02,37.11505,2020-03,33.886337,2020-04,12.190265,2020-05,19.32527,2020-06,18.061872,2020-07,18.942948,2020-08,24.538542,2020-09,31.467525,2020-10,24.725194,2020-11,18.264257,2020-12,28.599888,2021-01,28.852203,2021-02,27.518687,2021-03,32.208736,2021-04,24.774365,2021-05,47.951179,2021-06,42.51833,2021-07,37.139226,2021-08,27.257747,2021-09,59.407789,2021-10,64.187844,2021-11,40.181454,2021-12,110.881909,2022-01,40.318079,2022-02,48.485572,2022-03,43.277488,2022-04,64.771289,2022-05,57.860367,2022-06,32.549142,2022-07,59.620165,2022-08,38.28417,2022-09,62.093453,2022-10,68.321097,2022-11,61.253922
92,M,US,TXG_FOB_USD,SK,6,P1M,2020-01,29.470602,2020-02,29.396988,2020-03,23.802274,2020-04,16.482379,2020-05,32.696955,2020-06,22.02201,2020-07,39.859523,2020-08,29.614264,2020-09,29.846454,2020-10,34.521144,2020-11,30.119303,2020-12,18.786748,2021-01,31.9505,2021-02,30.285862,2021-03,29.517013,2021-04,39.203432,2021-05,29.00282,2021-06,28.176074,2021-07,21.086338,2021-08,28.683814,2021-09,22.748459,2021-10,28.329928,2021-11,24.041335,2021-12,22.831245,2022-01,20.629184,2022-02,26.682821,2022-03,29.90528,2022-04,30.629274,2022-05,31.792111,2022-06,50.099274,2022-07,28.666935,2022-08,27.859505,2022-09,36.268856,2022-10,29.570296,2022-11,29.785487
93,M,US,TXG_FOB_USD,A10,6,P1M,2020-01,33868.278139,2020-02,32612.556158,2020-03,33343.364747,2020-04,21113.736837,2020-05,18452.071446,2020-06,24264.300344,2020-07,28081.454164,2020-08,27135.910856,2020-09,28711.660512,2020-10,32012.69519,2020-11,30536.777087,2020-12,31985.685265,2021-01,31548.770323,2021-02,32559.471596,2021-03,37052.902132,2021-04,35324.183269,2021-05,37139.325154,2021-06,38433.311437,2021-07,38724.45511,2021-08,40075.864916,2021-09,37733.064504,2021-10,41356.178364,2021-11,39874.400876,2021-12,40572.293708,2022-01,39451.612061,2022-02,39119.174941,2022-03,47773.921062,2022-04,47178.441531,2022-05,49025.167177,2022-06,49855.750219,2022-07,48127.133713,2022-08,49689.683969,2022-09,46408.073579,2022-10,46417.342094,2022-11,43416.545294
94,M,US,TXG_FOB_USD,GD,6,P1M,2020-01,9.304489,2020-02,8.608747,2020-03,9.866541,2020-04,8.83179,2020-05,5.897887,2020-06,7.285333,2020-07,11.972892,2020-08,7.325532,2020-09,6.501571,2020-10,8.271395,2020-11,8.842831,2020-12,8.694608,2021-01,5.606351,2021-02,8.928955,2021-03,5.905653,2021-04,13.076186,2021-05,7.259915,2021-06,6.658557,2021-07,11.422491,2021-08,7.634471,2021-09,15.141485,2021-10,9.384132,2021-11,23.274496,2021-12,10.264375,2022-01,8.124053,2022-02,14.947127,2022-03,9.238555,2022-04,11.491274,2022-05,13.461158,2022-06,14.412738,2022-07,18.240452,2022-08,9.700122,2022-09,17.479109,2022-10,18.970561,2022-11,25.69926
95,M,US,TXG_FOB_USD,TJ,6,P1M,2020-01,0.626648,2020-02,0.734602,2020-03,2.463206,2020-04,0.1584,2020-05,0.247565,2020-06,0.265568,2020-07,0.345238,2020-08,0.168567,2020-09,0.684817,2020-10,0.121019,2020-11,1.407347,2020-12,0.341544,2021-01,0.015675,2021-02,0.333274,2021-03,1.41645,2021-04,0.415775,2021-05,0.616202,2021-06,2.070831,2021-07,0.796432,2021-08,0.542419,2021-09,2.508503,2021-10,1.180405,2021-11,2.481521,2021-12,2.819174,2022-01,13.811031,2022-02,7.641309,2022-03,0.679613,2022-04,2.241373,2022-05,4.930752,2022-06,2.211911,2022-07,3.296194,2022-08,41.706569,2022-09,44.057089,2022-10,0.5492,2022-11,0.718349
96,M,US,TXG_FOB_USD,TL,6,P1M,2022-01,0.759534,2022-02,4.849739,2022-03,0.673863,2022-04,3.375282,2022-05,1.653826,2022-06,1.269354,2022-07,3.37486,2022-08,1.917762,2022-09,1.415087,2022-10,0.712587,2022-11,0.761269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,M,US,TXG_FOB_USD,LB,6,P1M,2020-01,22.497632,2020-02,97.557017,2020-03,34.449066,2020-04,33.633794,2020-05,39.89908,2020-06,30.527276,2020-07,27.859367,2020-08,52.43229,2020-09,49.689082,2020-10,62.662058,2020-11,63.86009,2020-12,108.866396,2021-01,62.57009,2021-02,35.054515,2021-03,80.859401,2021-04,44.740903,2021-05,59.686024,2021-06,52.249819,2021-07,60.976071,2021-08,46.829345,2021-09,43.963793,2021-10,71.562831,2021-11,40.465281,2021-12,65.824419,2022-01,37.331954,2022-02,56.392413,2022-03,66.345143,2022-04,59.425535,2022-05,64.636552,2022-06,69.39487,2022-07,65.833545,2022-08,52.041169,2022-09,63.280089,2022-10,86.796751,2022-11,64.320285
98,M,US,TXG_FOB_USD,BF,6,P1M,2020-01,4.823003,2020-02,3.924361,2020-03,5.441949,2020-04,6.734936,2020-05,3.229954,2020-06,5.335757,2020-07,3.984424,2020-08,4.153908,2020-09,12.951212,2020-10,9.735443,2020-11,4.384451,2020-12,7.571009,2021-01,4.861869,2021-02,16.54266,2021-03,11.866519,2021-04,8.415825,2021-05,5.586266,2021-06,11.233475,2021-07,3.747508,2021-08,4.84628,2021-09,4.021631,2021-10,6.1724,2021-11,9.548054,2021-12,9.767794,2022-01,3.112088,2022-02,8.077404,2022-03,5.279213,2022-04,8.909866,2022-05,3.373682,2022-06,5.187038,2022-07,4.578733,2022-08,6.166203,2022-09,6.013961,2022-10,3.712332,2022-11,4.647236
99,M,US,TXG_FOB_USD,TZ,6,P1M,2020-01,47.153863,2020-02,5.244676,2020-03,33.89895,2020-04,11.851565,2020-05,20.143452,2020-06,7.100771,2020-07,22.194,2020-08,8.904936,2020-09,17.131181,2020-10,23.899861,2020-11,36.053688,2020-12,12.186036,2021-01,8.077165,2021-02,18.300127,2021-03,45.22959,2021-04,15.625699,2021-05,23.338543,2021-06,29.713075,2021-07,43.990472,2021-08,11.962992,2021-09,6.454163,2021-10,42.118727,2021-11,14.354322,2021-12,23.402159,2022-01,17.155477,2022-02,52.708046,2022-03,7.66816,2022-04,37.044264,2022-05,45.601223,2022-06,27.070529,2022-07,6.44379,2022-08,8.665242,2022-09,12.627999,2022-10,21.46086,2022-11,10.433183
100,M,US,TXG_FOB_USD,LS,6,P1M,2020-01,0.142635,2020-02,0.430576,2020-03,0.032602,2020-04,0.004941,2020-05,0.026674,2020-06,0.356667,2020-07,0.74522,2020-08,0.201399,2020-09,0.092008,2020-10,0.094726,2020-11,0.057926,2020-12,0.006694,2021-01,0.303813,2021-03,0.162081,2021-04,0.00366,2021-05,0.354672,2021-06,0.149528,2021-07,0.491703,2021-08,0.060585,2021-09,0.091693,2021-10,0.01563,2021-11,1.336595,2021-12,0.274954,2022-01,0.154747,2022-02,0.832838,2022-03,0.763456,2022-04,0.723682,2022-05,0.134315,2022-06,0.246838,2022-07,1.011139,2022-08,0.204106,2022-09,0.147094,2022-10,0.871951,2022-11,5.486116,,
101,M,US,TXG_FOB_USD,CV,6,P1M,2020-01,1.14475,2020-02,0.566464,2020-03,0.779931,2020-04,0.249771,2020-05,0.401532,2020-06,0.248607,2020-07,0.307787,2020-08,0.307746,2020-09,0.455374,2020-10,0.773016,2020-11,0.837182,2020-12,0.598086,2021-01,0.547574,2021-02,0.788217,2021-03,0.783917,2021-04,0.578471,2021-05,1.243338,2021-06,0.997651,2021-07,1.205864,2021-08,0.962229,2021-09,0.728733,2021-10,0.511238,2021-11,1.615346,2021-12,2.631463,2022-01,0.958378,2022-02,1.629876,2022-03,1.537364,2022-04,4.217536,2022-05,0.809712,2022-06,0.999708,2022-07,1.105254,2022-08,1.491608,2022-09,0.447061,2022-10,0.944691,2022-11,1.080812
102,M,US,TXG_FOB_USD,EE,6,P1M,2020-01,26.810508,2020-02,33.04224,2020-03,43.400565,2020-04,26.794724,2020-05,31.428308,2020-06,26.206814,2020-07,20.011843,2020-08,21.101834,2020-09,18.799452,2020-10,33.444783,2020-11,20.271585,2020-12,43.763554,2021-01,24.546891,2021-02,28.955222,2021-03,57.438436,2021-04,68.625215,2021-05,49.295025,2021-06,30.707745,2021-07,25.129019,2021-08,32.780238,2021-09,19.59461,2021-10,40.289602,2021-11,38.231953,2021-12,34.195695,2022-01,25.254075,2022-02,38.209919,2022-03,30.35568,2022-04,31.746049,2022-05,29.945214,2022-06,27.219276,2022-07,26.654346,2022-08,32.859609,2022-09,50.649618,2022-10,39.203907,2022-11,50.406131
103,M,US,TXG_FOB_USD,RO,6,P1M,2020-01,91.731401,2020-02,66.421255,2020-03,91.807965,2020-04,48.707174,2020-05,52.928029,2020-06,78.010743,2020-07,90.33426,2020-08,55.368086,2020-09,117.900725,2020-10,72.831736,2020-11,92.270342,2020-12,55.942644,2021-01,241.606434,2021-02,78.549588,2021-03,139.820289,2021-04,62.100808,2021-05,63.766024,2021-06,185.401761,2021-07,62.847025,2021-08,54.409646,2021-09,179.456143,2021-10,113.30013,2021-11,81.488505,2021-12,148.969638,2022-01,65.631489,2022-02,66.792195,2022-03,129.932707,2022-04,82.980163,2022-05,83.769787,2022-06,107.676581,2022-07,154.225531,2022-08,108.774363,2022-09,81.15587,2022-10,132.642104,2022-11,92.820783
104,M,US,TXG_FOB_USD,GB,6,P1M,2020-01,5832.579169,2020-02,6486.609533,2020-03,5516.005092,2020-04,3592.970061,2020-05,3696.563452,2020-06,4549.952292,2020-07,4092.462008,2020-08,4743.759287,2020-09,5025.365596,2020-10,5445.533557,2020-11,5366.734595,2020-12,4661.064939,2021-01,4664.335382,2021-02,4578.619459,2021-03,5388.586732,2021-04,5067.78394,2021-05,5579.987977,2021-06,5164.471105,2021-07,4929.549505,2021-08,5257.960734,2021-09,4857.930666,2021-10,5407.882162,2021-11,5278.913261,2021-12,5249.122836,2022-01,5387.850533,2022-02,5486.829747,2022-03,6319.718895,2022-04,6625.467156,2022-05,6910.589054,2022-06,5724.123508,2022-07,6190.232125,2022-08,6202.720478,2022-09,7065.90488,2022-10,7028.325813,2022-11,6813.09455
105,M,US,TXG_FOB_USD,BM,6,P1M,2020-01,91.09677,2020-02,40.210229,2020-03,42.144324,2020-04,24.695168,2020-05,28.847676,2020-06,25.01655,2020-07,32.777935,2020-08,49.842302,2020-09,27.902755,2020-10,39.525704,2020-11,32.267031,2020-12,30.861271,2021-01,33.553596,2021-02,26.753195,2021-03,46.404663,2021-04,40.155267,2021-05,37.039658,2021-06,33.180132,2021-07,39.238003,2021-08,110.279844,2021-09,32.860326,2021-10,83.909266,2021-11,36.606181,2021-12,31.449478,2022-01,32.364699,2022-02,34.399378,2022-03,38.645674,2022-04,54.323683,2022-05,55.626095,2022-06,52.864843,2022-07,87.28718,2022-08,46.225384,2022-09,39.773117,2022-10,56.168253,2022-11,39.807948
106,M,US,TXG_FOB_USD,ZW,6,P1M,2020-01,2.133558,2020-02,1.658328,2020-03,2.293188,2020-04,2.00358,2020-05,1.838843,2020-06,3.009393,2020-07,4.674666,2020-08,11.252609,2020-09,3.908454,2020-10,6.451114,2020-11,3.617225,2020-12,3.587982,2021-01,3.203656,2021-02,2.483311,2021-03,3.073394,2021-04,1.941363,2021-05,2.246748,2021-06,5.239522,2021-07,11.557376,2021-08,1.807794,2021-09,3.788782,2021-10,4.532853,2021-11,2.479149,2021-12,2.779851,2022-01,2.504697,2022-02,2.91164,2022-03,2.714061,2022-04,2.915405,2022-05,3.173862,2022-06,4.990369,2022-07,3.039475,2022-08,2.642981,2022-09,2.907771,2022-10,5.579478,2022-11,3.746052
107,M,US,TXG_FOB_USD,_X,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,M,US,TXG_FOB_USD,XR43,6,P1M,2020-01,57152.56132,2020-02,56939.409195,2020-03,58095.989972,2020-04,41772.774158,2020-05,39165.061255,2020-06,45753.310686,2020-07,49976.193362,2020-08,51305.641472,2020-09,53682.680937,2020-10,61631.30678,2020-11,59057.010981,2020-12,63139.199884,2021-01,59760.224869,2021-02,56831.885212,2021-03,68220.238022,2021-04,63409.857112,2021-05,66514.397976,2021-06,67513.910389,2021-07,66827.252929,2021-08,67748.436254,2021-09,65635.998212,2021-10,77185.614693,2021-11,74846.885271,2021-12,75028.702404,2022-01,68862.584126,2022-02,69131.388023,2022-03,81000.349973,2022-04,78749.986275,2022-05,81792.72296,2022-06,81974.618526,2022-07,79342.1658,2022-08,82249.899372,2022-09,78596.699615,2022-10,82393.102655,2022-11,78764.891205
109,M,US,TXG_FOB_USD,IN,6,P1M,2020-01,2894.252001,2020-02,3233.843854,2020-03,2617.035603,2020-04,1257.227249,2020-05,1270.299325,2020-06,1824.714304,2020-07,1875.691361,2020-08,2151.938909,2020-09,2271.873984,2020-10,2525.326758,2020-11,2683.895013,2020-12,2788.489906,2021-01,2771.07415,2021-02,2885.825357,2021-03,3476.766112,2021-04,3031.182442,2021-05,3200.44607,2021-06,3416.121628,2021-07,3279.107196,2021-08,3477.588205,2021-09,3247.553979,2021-10,3818.077595,2021-11,3463.427458,2021-12,3985.003101,2022-01,3854.821216,2022-02,3865.836397,2022-03,3982.753451,2022-04,3853.664339,2022-05,4024.082029,2022-06,3878.510303,2022-07,3844.115307,2022-08,3721.048878,2022-09,4308.914383,2022-10,4319.074417,2022-11,4132.362013
110,M,US,TXG_FOB_USD,GA,6,P1M,2020-01,11.27718,2020-02,7.547934,2020-03,14.42223,2020-04,11.474108,2020-05,6.956851,2020-06,6.984649,2020-07,6.884314,2020-08,4.35125,2020-09,7.456336,2020-10,4.779664,2020-11,5.664115,2020-12,3.697005,2021-01,7.284474,2021-02,2.493819,2021-03,5.904922,2021-04,6.458157,2021-05,4.506499,2021-06,6.019685,2021-07,11.700961,2021-08,6.60046,2021-09,6.510387,2021-10,19.506483,2021-11,43.978311,2021-12,8.323672,2022-01,8.527688,2022-02,5.972864,2022-03,4.885729,2022-04,11.412746,2022-05,15.909261,2022-06,6.748242,2022-07,16.506991,2022-08,11.249944,2022-09,16.0752,2022-10,10.549379,2022-11,12.263836
111,M,US,TXG_FOB_USD,BH,6,P1M,2020-01,75.465536,2020-02,80.198308,2020-03,84.547652,2020-04,52.68919,2020-05,49.919,2020-06,41.686954,2020-07,42.817026,2020-08,88.544087,2020-09,75.631411,2020-10,82.386746,2020-11,56.504538,2020-12,154.91474,2021-01,77.439722,2021-02,78.695396,2021-03,96.040031,2021-04,60.783736,2021-05,70.843981,2021-06,58.315373,2021-07,48.154011,2021-08,97.777441,2021-09,55.449762,2021-10,70.603776,2021-11,132.285602,2021-12,87.719284,2022-01,110.699359,2022-02,53.750749,2022-03,61.49392,2022-04,56.261048,2022-05,64.76927,2022-06,57.043736,2022-07,69.190344,2022-08,79.469292,2022-09,98.853409,2022-10,62.519056,2022-11,115.9341
112,M,US,TXG_FOB_USD,FJ,6,P1M,2020-01,4.047103,2020-02,3.059565,2020-03,3.526863,2020-04,1.378468,2020-05,3.525087,2020-06,7.298361,2020-07,2.666416,2020-08,4.196824,2020-09,2.519279,2020-10,2.502504,2020-11,2.526185,2020-12,2.555066,2021-01,1.836233,2021-02,2.335099,2021-03,6.612776,2021-04,4.428679,2021-05,91.618227,2021-06,5.048813,2021-07,45.824262,2021-08,6.886819,2021-09,3.052477,2021-10,3.284231,2021-11,3.734172,2021-12,5.828871,2022-01,6.058577,2022-02,3.356778,2022-03,4.274617,2022-04,14.489161,2022-05,2.74154,2022-06,4.319359,2022-07,4.98866,2022-08,2.862836,2022-09,5.745569,2022-10,6.260787,2022-11,5.073369
113,M,US,TXG_FOB_USD,BG,6,P1M,2020-01,20.480547,2020-02,21.960175,2020-03,35.539117,2020-04,47.768329,2020-05,47.312965,2020-06,16.456295,2020-07,20.779918,2020-08,19.273679,2020-09,42.677084,2020-10,21.673769,2020-11,53.111978,2020-12,27.867743,2021-01,17.617349,2021-02,17.680101,2021-03,26.378354,2021-04,29.584241,2021-05,32.249878,2021-06,21.228115,2021-07,23.029163,2021-08,47.698059,2021-09,33.546022,2021-10,31.048601,2021-11,21.441856,2021-12,37.511564,2022-01,20.136891,2022-02,62.941995,2022-03,92.243324,2022-04,80.413844,2022-05,32.233043,2022-06,46.08428,2022-07,33.918328,2022-08,25.532429,2022-09,24.87944,2022-10,28.74343,2022-11,27.239206
114,M,US,TXG_FOB_USD,KZ,6,P1M,2020-01,72.019603,2020-02,40.363772,2020-03,48.116881,2020-04,65.081517,2020-05,46.426227,2020-06,31.439762,2020-07,35.572054,2020-08,34.923388,2020-09,36.250436,2020-10,41.695061,2020-11,26.377697,2020-12,30.826184,2021-01,29.660926,2021-02,27.888291,2021-03,101.394525,2021-04,33.334259,2021-05,39.09563,2021-06,38.963851,2021-07,104.19414,2021-08,148.008466,2021-09,52.80354,2021-10,52.472224,2021-11,105.454413,2021-12,74.5399,2022-01,35.959966,2022-02,100.467248,2022-03,81.140258,2022-04,46.623619,2022-05,80.816098,2022-06,55.839995,2022-07,61.230827,2022-08,122.993221,2022-09,69.700998,2022-10,95.555579,2022-11,93.568403
115,M,US,TXG_FOB_USD,BI,6,P1M,2020-01,0.251156,2020-02,0.577722,2020-03,0.227788,2020-04,1.15031,2020-05,1.961419,2020-06,0.10514,2020-07,0.239483,2020-08,0.071112,2020-09,0.138754,2020-10,0.054467,2020-11,0.253387,2020-12,0.374632,2021-01,0.071422,2021-02,0.116317,2021-03,0.042368,2021-04,0.086448,2021-05,0.128749,2021-06,2.463315,2021-07,0.054575,2021-08,0.287991,2021-09,0.702386,2021-10,0.102602,2021-11,0.139098,2021-12,0.253083,2022-01,0.081084,2022-02,0.049048,2022-03,0.097581,2022-04,0.144892,2022-05,0.090673,2022-06,0.479185,2022-07,1.613155,2022-08,1.1371,2022-09,0.56562,2022-10,0.53456,,
116,M,US,TXG_FOB_USD,GL,6,P1M,2020-01,0.144994,2020-02,0.030124,2020-03,0.075667,2020-04,0.222231,2020-05,0.067616,2020-06,3.912522,2020-07,0.943004,2020-08,0.260265,2020-09,0.12148,2020-10,0.36684,2020-11,0.310999,2020-12,0.561952,2021-01,0.244889,2021-02,0.118846,2021-03,0.267888,2021-04,1.618304,2021-05,0.199203,2021-06,0.458807,2021-07,5.714104,2021-08,2.645678,2021-09,0.811158,2021-10,0.488088,2021-11,0.164349,2021-12,0.402502,2022-01,0.707725,2022-02,0.3309,2022-03,0.617915,2022-04,1.271118,2022-05,0.168111,2022-06,0.840977,2022-07,1.039911,2022-08,0.99628,2022-09,0.482955,2022-10,0.234984,2022-11,0.554392
117,M,US,TXG_FOB_USD,IE,6,P1M,2020-01,858.256902,2020-02,725.400669,2020-03,774.769909,2020-04,611.325378,2020-05,627.720638,2020-06,807.228786,2020-07,930.634669,2020-08,813.343886,2020-09,929.437318,2020-10,817.266545,2020-11,921.678986,2020-12,740.909103,2021-01,898.92727,2021-02,941.133468,2021-03,1062.475824,2021-04,957.885586,2021-05,883.207825,2021-06,1073.894941,2021-07,1287.189751,2021-08,1219.939629,2021-09,1250.801823,2021-10,1397.763527,2021-11,1592.385174,2021-12,1218.954978,2022-01,1089.605925,2022-02,1517.857529,2022-03,1742.128161,2022-04,1386.576611,2022-05,1374.326265,2022-06,1369.305188,2022-07,962.704276,2022-08,1192.221903,2022-09,1445.3015,2022-10,1341.37762,2022-11,1343.277549
118,M,US,TXG_FOB_USD,KM,6,P1M,2020-01,0.229277,2020-02,0.043046,2020-03,0.117423,2020-04,0.107559,2020-05,0.074606,2020-06,0.1127,2020-07,0.311312,2020-08,0.139277,2020-09,0.080885,2020-10,0.095391,2020-11,0.038773,2020-12,0.060323,2021-01,0.093229,2021-02,0.102713,2021-03,0.06441,2021-04,0.08584,2021-05,0.009759,2021-06,0.114629,2021-07,0.158603,2021-08,0.383686,2021-09,0.381059,2021-10,0.28649,2021-11,0.048423,2021-12,0.075418,2022-01,0.050305,2022-02,0.002964,2022-03,0.775633,2022-04,0.365458,2022-05,0.740085,2022-06,0.064859,2022-07,0.004168,2022-08,0.0058,2022-10,0.024911,2022-11,0.148281,,
119,M,US,TXG_FOB_USD,DE2,6,P1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,M,US,TXG_FOB_USD,RU,6,P1M,2020-01,338.962119,2020-02,406.671378,2020-03,433.556435,2020-04,365.914039,2020-05,343.121417,2020-06,436.671298,2020-07,345.718625,2020-08,394.49019,2020-09,498.977678,2020-10,438.101899,2020-11,430.569694,2020-12,451.010829,2021-01,387.263478,2021-02,594.436281,2021-03,477.497319,2021-04,641.775225,2021-05,594.438187,2021-06,536.77741,2021-07,496.689994,2021-08,488.701977,2021-09,575.581488,2021-10,524.213618,2021-11,522.412751,2021-12,547.270235,2022-01,396.819799,2022-02,497.507021,2022-03,101.06338,2022-04,89.054236,2022-05,77.370813,2022-06,57.988055,2022-07,82.502659,2022-08,66.820127,2022-09,90.447847,2022-10,80.141241,2022-11,62.613769
121,M,US,TXG_FOB_USD,HR,6,P1M,2020-01,47.760857,2020-02,18.964202,2020-03,18.335708,2020-04,26.026027,2020-05,28.026341,2020-06,50.069753,2020-07,18.448514,2020-08,19.862499,2020-09,20.769401,2020-10,11.611981,2020-11,35.927685,2020-12,22.189917,2021-01,44.694838,2021-02,35.619376,2021-03,93.32009,2021-04,43.835953,2021-05,61.421755,2021-06,69.124645,2021-07,58.395964,2021-08,59.790681,2021-09,25.263263,2021-10,37.307256,2021-11,143.230848,2021-12,79.253691,2022-01,115.414691,2022-02,152.60934,2022-03,100.721751,2022-04,123.557088,2022-05,190.689964,2022-06,129.639366,2022-07,111.466719,2022-08,338.33078,2022-09,139.516517,2022-10,69.76795,2022-11,65.460701
122,M,US,TXG_FOB_USD,CO,6,P1M,2020-01,1348.189626,2020-02,1404.60037,2020-03,1319.298693,2020-04,793.754327,2020-05,667.197908,2020-06,776.65213,2020-07,789.717152,2020-08,891.983685,2020-09,905.209572,2020-10,1075.110071,2020-11,1007.02996,2020-12,1084.266701,2021-01,1107.475648,2021-02,1080.955372,2021-03,1432.193129,2021-04,1108.381559,2021-05,1358.051345,2021-06,1116.922174,2021-07,1174.706548,2021-08,1440.738379,2021-09,1508.928974,2021-10,1945.273685,2021-11,1711.357501,2021-12,1701.51722,2022-01,1500.341706,2022-02,1598.085979,2022-03,2232.833063,2022-04,1981.137771,2022-05,1981.509277,2022-06,1878.053436,2022-07,1762.429062,2022-08,1820.540968,2022-09,1400.340533,2022-10,1562.360204,2022-11,1559.569201
123,M,US,TXG_FOB_USD,ZA,6,P1M,2020-01,383.479209,2020-02,415.677632,2020-03,480.415853,2020-04,400.825795,2020-05,281.024378,2020-06,236.73819,2020-07,331.322422,2020-08,402.490122,2020-09,346.392586,2020-10,464.43486,2020-11,333.488211,2020-12,378.485053,2021-01,388.104197,2021-02,384.109373,2021-03,509.748982,2021-04,391.291503,2021-05,558.876822,2021-06,448.53412,2021-07,538.480336,2021-08,419.072545,2021-09,480.999282,2021-10,534.165215,2021-11,419.1705,2021-12,406.660915,2022-01,424.149702,2022-02,468.083404,2022-03,491.934183,2022-04,583.020512,2022-05,645.931836,2022-06,498.394292,2022-07,563.30963,2022-08,631.647876,2022-09,609.235135,2022-10,480.144047,2022-11,655.34676
124,M,US,TXG_FOB_USD,JO,6,P1M,2020-01,131.614358,2020-02,179.988323,2020-03,159.167954,2020-04,70.275838,2020-05,115.80652,2020-06,88.606554,2020-07,64.307099,2020-08,72.958506,2020-09,98.440194,2020-10,107.871246,2020-11,138.116831,2020-12,98.213774,2021-01,103.544465,2021-02,117.842509,2021-03,106.261935,2021-04,89.816796,2021-05,79.326368,2021-06,114.278898,2021-07,86.39656,2021-08,117.81168,2021-09,79.145075,2021-10,146.270125,2021-11,77.088967,2021-12,85.407112,2022-01,70.127816,2022-02,78.859714,2022-03,91.685913,2022-04,175.563549,2022-05,129.593091,2022-06,116.758608,2022-07,94.153876,2022-08,98.733134,2022-09,103.995232,2022-10,257.696534,2022-11,171.85496
