,@FREQ,@REF_AREA,@INDICATOR,@COUNTERPART_AREA,@UNIT_MULT,@TIME_FORMAT,Obs_0_@TIME_PERIOD,Obs_0_@OBS_VALUE,Obs_1_@TIME_PERIOD,Obs_1_@OBS_VALUE,Obs_2_@TIME_PERIOD,Obs_2_@OBS_VALUE,Obs_3_@TIME_PERIOD,Obs_3_@OBS_VALUE,Obs_4_@TIME_PERIOD,Obs_4_@OBS_VALUE,Obs_5_@TIME_PERIOD,Obs_5_@OBS_VALUE,Obs_6_@TIME_PERIOD,Obs_6_@OBS_VALUE,Obs_7_@TIME_PERIOD,Obs_7_@OBS_VALUE,Obs_8_@TIME_PERIOD,Obs_8_@OBS_VALUE,Obs_9_@TIME_PERIOD,Obs_9_@OBS_VALUE,Obs_10_@TIME_PERIOD,Obs_10_@OBS_VALUE,Obs_11_@TIME_PERIOD,Obs_11_@OBS_VALUE,Obs_12_@TIME_PERIOD,Obs_12_@OBS_VALUE,Obs_13_@TIME_PERIOD,Obs_13_@OBS_VALUE,Obs_14_@TIME_PERIOD,Obs_14_@OBS_VALUE,Obs_15_@TIME_PERIOD,Obs_15_@OBS_VALUE,Obs_16_@TIME_PERIOD,Obs_16_@OBS_VALUE,Obs_17_@TIME_PERIOD,Obs_17_@OBS_VALUE,Obs_18_@TIME_PERIOD,Obs_18_@OBS_VALUE,Obs_19_@TIME_PERIOD,Obs_19_@OBS_VALUE,Obs_20_@TIME_PERIOD,Obs_20_@OBS_VALUE,Obs_21_@TIME_PERIOD,Obs_21_@OBS_VALUE,Obs_22_@TIME_PERIOD,Obs_22_@OBS_VALUE,Obs_23_@TIME_PERIOD,Obs_23_@OBS_VALUE
224,M,PF,TXG_FOB_USD,W00,6,P1M,2021-01,8.088498,2021-02,42.19282,2021-03,9.714128,2021-04,6.600069,2021-05,9.036834,2021-06,10.628446,2021-07,9.032995,2021-08,12.274531,2021-09,10.983946,2021-10,10.970643,2021-11,11.588272,2021-12,124.926535,2022-01,9.615346,2022-02,9.748387,2022-03,9.14441,2022-04,10.328591,2022-05,10.163324,2022-06,11.650243,2022-07,13.333984,2022-08,9.896432,2022-09,9.777425,2022-10,13.118277,2022-11,12.610887,2022-12,12.145968
225,M,MH,TXG_FOB_USD,W00,6,P1M,2021-01,58.293667,2021-02,185.019638,2021-03,127.412182,2021-04,28.176634,2021-05,25.154159,2021-06,218.94955,2021-07,165.661273,2021-08,190.988176,2021-09,42.942794,2021-10,63.230329,2021-11,153.710012,2021-12,104.779145,2022-01,170.872439,2022-02,324.188349,2022-03,135.361924,2022-04,6.579192,2022-05,70.596086,2022-06,130.445404,2022-07,78.694574,2022-08,45.068619,2022-09,3.489939,2022-10,61.850394,2022-11,176.411349,2022-12,29.148177
226,M,AS,TXG_FOB_USD,W00,6,P1M,2021-01,1.431995,2021-02,2.083797,2021-03,3.281105,2021-04,1.711521,2021-05,2.005217,2021-06,1.21047,2021-07,1.980755,2021-08,1.668726,2021-09,1.521072,2021-10,1.320816,2021-11,8.274869,2021-12,45.076803,2022-01,1.952731,2022-02,2.095199,2022-03,2.404739,2022-04,1.772749,2022-05,2.188123,2022-06,2.116512,2022-07,2.068851,2022-08,3.619996,2022-09,1.502894,2022-10,2.412358,2022-11,2.110991,2022-12,2.432909
227,M,U2,TXG_FOB_USD,W00,6,P1M,2021-01,393889.413557,2021-02,419309.098184,2021-03,495097.142839,2021-04,450259.418483,2021-05,448110.54863,2021-06,484659.036055,2021-07,461376.765244,2021-08,403802.151791,2021-09,476335.932085,2021-10,478167.259422,2021-11,493879.3946,2021-12,467342.185241,2022-01,452346.979426,2022-02,478858.23279,2022-03,543892.417236,2022-04,477511.192863,2022-05,513436.349344,2022-06,518371.524901,2022-07,469792.439203,2022-08,451566.789999,2022-09,507472.953567,2022-10,481720.580924,2022-11,521236.002643,2022-12,481427.674952
228,M,GU,TXG_FOB_USD,W00,6,P1M,2021-01,9.778839,2021-02,10.593432,2021-03,15.782083,2021-04,12.669569,2021-05,14.269032,2021-06,13.732889,2021-07,17.602237,2021-08,14.836543,2021-09,13.661266,2021-10,12.544276,2021-11,14.952736,2021-12,13.730583,2022-01,14.053695,2022-02,10.858935,2022-03,14.518397,2022-04,14.983576,2022-05,18.755385,2022-06,12.842349,2022-07,22.87451,2022-08,17.079258,2022-09,17.81272,2022-10,20.163958,2022-11,15.400727,2022-12,16.689665
229,M,ER,TXG_FOB_USD,W00,6,P1M,2021-01,31.388727,2021-02,21.037137,2021-03,62.715639,2021-04,61.925927,2021-05,48.796137,2021-06,42.728161,2021-07,50.951737,2021-08,24.494083,2021-09,57.470529,2021-10,23.343219,2021-11,39.042908,2021-12,24.928364,2022-01,84.105727,2022-02,28.490999,2022-03,80.419037,2022-04,71.276244,2022-05,40.815046,2022-06,70.857968,2022-07,23.484852,2022-08,31.59981,2022-09,69.445793,2022-10,35.584659,2022-11,12.156184,2022-12,29.940521
230,M,TV,TXG_FOB_USD,W00,6,P1M,2021-01,0.074079,2021-02,0.439574,2021-03,1.128814,2021-04,0.035987,2021-05,0.667934,2021-06,0.069141,2021-07,0.051328,2021-08,13.770981,2021-09,10.114623,2021-10,0.240742,2021-11,0.20007,2021-12,0.075064,2022-01,0.108564,2022-02,0.753386,2022-03,2.140299,2022-04,0.062931,2022-05,15.029057,2022-06,1.590861,2022-07,0.374878,2022-08,0.166963,2022-09,0.092852,2022-10,0.27402,2022-11,1.154435,2022-12,1.717765
231,M,VA,TXG_FOB_USD,W00,6,P1M,2021-01,0.886298,2021-02,0.99182,2021-03,1.009969,2021-04,0.915847,2021-05,1.505437,2021-06,2.6387,2021-07,2.251076,2021-08,1.985957,2021-09,1.894349,2021-10,2.014192,2021-11,1.527789,2021-12,1.266107,2022-01,1.208609,2022-02,1.091069,2022-03,1.257187,2022-04,0.999438,2022-05,1.449854,2022-06,1.479318,2022-07,1.119357,2022-08,3.049222,2022-09,1.346939,2022-10,1.7216,2022-11,1.289735,2022-12,0.820603
232,M,XK,TXG_FOB_USD,W00,6,P1M,2021-01,51.803427,2021-02,58.560371,2021-03,73.545345,2021-04,73.197682,2021-05,70.24761,2021-06,87.83709,2021-07,73.680611,2021-08,76.507403,2021-09,81.596702,2021-10,84.326513,2021-11,80.693558,2021-12,73.548341,2022-01,72.661903,2022-02,74.015622,2022-03,97.62394,2022-04,87.637156,2022-05,80.431085,2022-06,78.865685,2022-07,77.665779,2022-08,85.971534,2022-09,76.321212,2022-10,84.903522,2022-11,75.442516,2022-12,76.300104
233,M,FM,TXG_FOB_USD,W00,6,P1M,2021-01,15.705128,2021-02,29.776999,2021-03,15.021953,2021-04,23.15669,2021-05,29.532764,2021-06,20.752407,2021-07,18.147595,2021-08,13.784082,2021-09,20.944908,2021-10,12.28819,2021-11,14.463909,2021-12,18.527564,2022-01,12.215848,2022-02,17.26748,2022-03,25.493576,2022-04,5.093094,2022-05,31.956371,2022-06,22.65619,2022-07,14.813255,2022-08,11.503798,2022-09,16.287429,2022-10,20.731721,2022-11,28.958629,2022-12,19.664652
234,M,SS,TXG_FOB_USD,W00,6,P1M,2021-01,9.798937,2021-02,43.954924,2021-03,40.521576,2021-04,93.915733,2021-05,85.681736,2021-06,47.129742,2021-07,20.48975,2021-08,77.422695,2021-09,7.938556,2021-10,21.340341,2021-11,58.429591,2021-12,304.741004,2022-01,114.365572,2022-02,4.781646,2022-03,32.73031,2022-04,69.299574,2022-05,67.754577,2022-06,83.153453,2022-07,68.901648,2022-08,4.674275,2022-09,15.487962,2022-10,5.61026,2022-11,24.980621,2022-12,29.847281
235,M,BW,TXG_FOB_USD,W00,6,P1M,2021-01,775.720088,2021-02,768.88597,2021-03,725.474958,2021-04,444.967577,2021-05,84.084278,2021-06,685.84784,2021-07,725.215402,2021-08,669.161786,2021-09,587.767798,2021-10,449.220267,2021-11,577.041171,2021-12,620.812958,2022-01,588.031467,2022-02,709.258572,2022-03,872.312619,2022-04,588.843805,2022-05,778.155966,2022-06,895.704894,2022-07,831.965782,2022-08,902.537834,2022-09,708.030049,2022-10,310.94045,2022-11,670.284434,2022-12,607.548462
236,M,XS5,TXG_FOB_USD,W00,6,P1M,2021-01,78911.338508,2021-02,76918.753595,2021-03,88148.202081,2021-04,89215.724691,2021-05,91114.390889,2021-06,96244.383898,2021-07,100970.083838,2021-08,99656.535651,2021-09,105963.981821,2021-10,109352.377565,2021-11,119245.316209,2021-12,121047.463422,2022-01,116053.39394,2022-02,116619.132019,2022-03,143119.869523,2022-04,145156.758249,2022-05,144972.552323,2022-06,144558.372831,2022-07,142351.022827,2022-08,147652.260414,2022-09,144292.007331,2022-10,136637.470222,2022-11,134853.524307,2022-12,131493.864493
