reporter_name,reporter_code,partner_name,partner_code,FREQ,date,value,month,year
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2021-07-01,21376373,7,2021
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2021-08-01,32961575.000000004,8,2021
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2021-09-01,19675405,9,2021
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2021-10-01,8083212,10,2021
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2021-11-01,22510820,11,2021
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2021-12-01,6104192,12,2021
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2022-01-01,6479610,1,2022
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2022-02-01,6702647,2,2022
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2022-03-01,6827486,3,2022
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2022-04-01,6170903,4,2022
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2022-05-01,5204399,5,2022
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2022-06-01,5116146,6,2022
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2022-07-01,4619404,7,2022
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2022-08-01,4595350,8,2022
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2022-09-01,4258721,9,2022
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2022-10-01,3868583,10,2022
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2022-11-01,3759335,11,2022
Russian Federation,RU,"Tanzania, United Republic of",TZ,M,2022-12-01,3532375,12,2022
Russian Federation,RU,Morocco,MA,M,2021-01-01,60510962,1,2021
Russian Federation,RU,Morocco,MA,M,2021-02-01,62724934,2,2021
Russian Federation,RU,Morocco,MA,M,2021-03-01,95312633,3,2021
Russian Federation,RU,Morocco,MA,M,2021-04-01,81725063,4,2021
Russian Federation,RU,Morocco,MA,M,2021-05-01,89015785,5,2021
Russian Federation,RU,Morocco,MA,M,2021-06-01,66452772.99999999,6,2021
Russian Federation,RU,Morocco,MA,M,2021-07-01,76007918,7,2021
Russian Federation,RU,Morocco,MA,M,2021-08-01,147354078,8,2021
Russian Federation,RU,Morocco,MA,M,2021-09-01,101219534,9,2021
Russian Federation,RU,Morocco,MA,M,2021-10-01,107646767,10,2021
Russian Federation,RU,Morocco,MA,M,2021-11-01,188003964,11,2021
Russian Federation,RU,Morocco,MA,M,2021-12-01,134848583,12,2021
Russian Federation,RU,Morocco,MA,M,2022-01-01,143141981,1,2022
Russian Federation,RU,Morocco,MA,M,2022-02-01,148069134,2,2022
Russian Federation,RU,Morocco,MA,M,2022-03-01,150826969,3,2022
Russian Federation,RU,Morocco,MA,M,2022-04-01,136322301,4,2022
Russian Federation,RU,Morocco,MA,M,2022-05-01,114971109,5,2022
Russian Federation,RU,Morocco,MA,M,2022-06-01,113021500,6,2022
Russian Federation,RU,Morocco,MA,M,2022-07-01,102047913,7,2022
Russian Federation,RU,Morocco,MA,M,2022-08-01,101516534,8,2022
Russian Federation,RU,Morocco,MA,M,2022-09-01,94080006,9,2022
Russian Federation,RU,Morocco,MA,M,2022-10-01,85461426,10,2022
Russian Federation,RU,Morocco,MA,M,2022-11-01,83047998,11,2022
Russian Federation,RU,Morocco,MA,M,2022-12-01,78034200,12,2022
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2021-01-01,8988318,1,2021
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2021-02-01,18488381,2,2021
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2021-03-01,498012,3,2021
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2021-04-01,1689134,4,2021
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2021-05-01,2710172,5,2021
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2021-06-01,7404054,6,2021
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2021-07-01,7358841,7,2021
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2021-08-01,25264560,8,2021
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2021-09-01,10360947,9,2021
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2021-10-01,2471862,10,2021
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2021-11-01,10951119,11,2021
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2021-12-01,21902221,12,2021
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2022-01-01,23249242,1,2022
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2022-02-01,24049514,2,2022
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2022-03-01,24497444,3,2022
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2022-04-01,22141584,4,2022
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2022-05-01,18673705,5,2022
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2022-06-01,18357048,6,2022
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2022-07-01,16574708.999999998,7,2022
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2022-08-01,16488402,8,2022
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2022-09-01,15280554,9,2022
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2022-10-01,13880717,10,2022
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2022-11-01,13488726,11,2022
Russian Federation,RU,"Congo, the Democratic Republic of the",CD,M,2022-12-01,12674381,12,2022
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2021-01-01,171988,1,2021
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2021-02-01,374737,2,2021
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2021-03-01,769399,3,2021
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2021-04-01,2512527,4,2021
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2021-05-01,747166,5,2021
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2021-06-01,812236,6,2021
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2021-07-01,86879,7,2021
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2021-08-01,689378,8,2021
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2021-09-01,34371,9,2021
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2021-10-01,127342.00000000001,10,2021
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2021-11-01,3164386,11,2021
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2021-12-01,64710,12,2021
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2022-01-01,68689,1,2022
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2022-02-01,71054,2,2022
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2022-03-01,72377,3,2022
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2022-04-01,65417,4,2022
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2022-05-01,55171,5,2022
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2022-06-01,54235,6,2022
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2022-07-01,48970,7,2022
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2022-08-01,48715,8,2022
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2022-09-01,45146,9,2022
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2022-10-01,41010,10,2022
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2022-11-01,39852,11,2022
Russian Federation,RU,Lao People`s Democratic Republic,LA,M,2022-12-01,37446,12,2022
Russian Federation,RU,Seychelles,SC,M,2021-01-01,304257,1,2021
Russian Federation,RU,Seychelles,SC,M,2021-02-01,310818,2,2021
Russian Federation,RU,Seychelles,SC,M,2021-03-01,266506,3,2021
Russian Federation,RU,Seychelles,SC,M,2021-04-01,603135,4,2021
Russian Federation,RU,Seychelles,SC,M,2021-05-01,248142,5,2021
Russian Federation,RU,Seychelles,SC,M,2021-06-01,84651,6,2021
Russian Federation,RU,Seychelles,SC,M,2021-07-01,706542,7,2021
Russian Federation,RU,Seychelles,SC,M,2021-08-01,72786,8,2021
Russian Federation,RU,Seychelles,SC,M,2021-09-01,164682,9,2021
Russian Federation,RU,Seychelles,SC,M,2021-10-01,14909,10,2021
Russian Federation,RU,Seychelles,SC,M,2021-11-01,347749,11,2021
Russian Federation,RU,Seychelles,SC,M,2021-12-01,136303,12,2021
Russian Federation,RU,Seychelles,SC,M,2022-01-01,144686,1,2022
Russian Federation,RU,Seychelles,SC,M,2022-02-01,149667,2,2022
Russian Federation,RU,Seychelles,SC,M,2022-03-01,152454,3,2022
Russian Federation,RU,Seychelles,SC,M,2022-04-01,137793,4,2022
Russian Federation,RU,Seychelles,SC,M,2022-05-01,116211,5,2022
Russian Federation,RU,Seychelles,SC,M,2022-06-01,114241,6,2022
Russian Federation,RU,Seychelles,SC,M,2022-07-01,103149,7,2022
Russian Federation,RU,Seychelles,SC,M,2022-08-01,102612,8,2022
Russian Federation,RU,Seychelles,SC,M,2022-09-01,95095,9,2022
Russian Federation,RU,Seychelles,SC,M,2022-10-01,86383,10,2022
Russian Federation,RU,Seychelles,SC,M,2022-11-01,83944,11,2022
Russian Federation,RU,Seychelles,SC,M,2022-12-01,78876,12,2022
Russian Federation,RU,"Korea, Republic of",KR,M,2021-01-01,832274695,1,2021
Russian Federation,RU,"Korea, Republic of",KR,M,2021-02-01,1001543255,2,2021
Russian Federation,RU,"Korea, Republic of",KR,M,2021-03-01,1010575894,3,2021
Russian Federation,RU,"Korea, Republic of",KR,M,2021-04-01,853131631,4,2021
Russian Federation,RU,"Korea, Republic of",KR,M,2021-05-01,1719282835,5,2021
Russian Federation,RU,"Korea, Republic of",KR,M,2021-06-01,2051121201,6,2021
Russian Federation,RU,"Korea, Republic of",KR,M,2021-07-01,1561678560,7,2021
Russian Federation,RU,"Korea, Republic of",KR,M,2021-08-01,972897095,8,2021
Russian Federation,RU,"Korea, Republic of",KR,M,2021-09-01,1902402250,9,2021
Russian Federation,RU,"Korea, Republic of",KR,M,2021-10-01,1865285627,10,2021
Russian Federation,RU,"Korea, Republic of",KR,M,2021-11-01,823406282,11,2021
Russian Federation,RU,"Korea, Republic of",KR,M,2021-12-01,2305991005,12,2021
Russian Federation,RU,"Korea, Republic of",KR,M,2022-01-01,2447813051,1,2022
Russian Federation,RU,"Korea, Republic of",KR,M,2022-02-01,2532070305,2,2022
Russian Federation,RU,"Korea, Republic of",KR,M,2022-03-01,2579230920,3,2022
Russian Federation,RU,"Korea, Republic of",KR,M,2022-04-01,2331192476,4,2022
Russian Federation,RU,"Korea, Republic of",KR,M,2022-05-01,1966074376,5,2022
Russian Federation,RU,"Korea, Republic of",KR,M,2022-06-01,1932734903,6,2022
Russian Federation,RU,"Korea, Republic of",KR,M,2022-07-01,1745080031,7,2022
Russian Federation,RU,"Korea, Republic of",KR,M,2022-08-01,1735993148,8,2022
Russian Federation,RU,"Korea, Republic of",KR,M,2022-09-01,1608824090,9,2022
Russian Federation,RU,"Korea, Republic of",KR,M,2022-10-01,1461441244,10,2022
Russian Federation,RU,"Korea, Republic of",KR,M,2022-11-01,1420170179,11,2022
Russian Federation,RU,"Korea, Republic of",KR,M,2022-12-01,1334431264,12,2022
Russian Federation,RU,Guam,GU,M,2021-04-01,278,4,2021
Russian Federation,RU,Guam,GU,M,2021-06-01,21260,6,2021
Russian Federation,RU,Guatemala,GT,M,2021-01-01,2546660,1,2021
Russian Federation,RU,Guatemala,GT,M,2021-02-01,2661377,2,2021
Russian Federation,RU,Guatemala,GT,M,2021-03-01,1172299,3,2021
Russian Federation,RU,Guatemala,GT,M,2021-04-01,1278723,4,2021
Russian Federation,RU,Guatemala,GT,M,2021-05-01,9821773,5,2021
Russian Federation,RU,Guatemala,GT,M,2021-06-01,8594692,6,2021
Russian Federation,RU,Guatemala,GT,M,2021-07-01,34988766,7,2021
Russian Federation,RU,Guatemala,GT,M,2021-08-01,9396199,8,2021
Russian Federation,RU,Guatemala,GT,M,2021-09-01,33808140,9,2021
Russian Federation,RU,Guatemala,GT,M,2021-10-01,26546708,10,2021
Russian Federation,RU,Guatemala,GT,M,2021-11-01,10716729,11,2021
Russian Federation,RU,Guatemala,GT,M,2021-12-01,41389245,12,2021
Russian Federation,RU,Guatemala,GT,M,2022-01-01,43934749,1,2022
Russian Federation,RU,Guatemala,GT,M,2022-02-01,45447046,2,2022
Russian Federation,RU,Guatemala,GT,M,2022-03-01,46293512,3,2022
Russian Federation,RU,Guatemala,GT,M,2022-04-01,41841576,4,2022
Russian Federation,RU,Guatemala,GT,M,2022-05-01,35288227,5,2022
Russian Federation,RU,Guatemala,GT,M,2022-06-01,34689831,6,2022
Russian Federation,RU,Guatemala,GT,M,2022-07-01,31321694,7,2022
Russian Federation,RU,Guatemala,GT,M,2022-08-01,31158598,8,2022
Russian Federation,RU,Guatemala,GT,M,2022-09-01,28876095,9,2022
Russian Federation,RU,Guatemala,GT,M,2022-10-01,26230783,10,2022
Russian Federation,RU,Guatemala,GT,M,2022-11-01,25490027,11,2022
Russian Federation,RU,Guatemala,GT,M,2022-12-01,23951136,12,2022
Russian Federation,RU,Mauritania,MR,M,2021-01-01,23434,1,2021
Russian Federation,RU,Mauritania,MR,M,2021-02-01,367948,2,2021
Russian Federation,RU,Mauritania,MR,M,2021-03-01,746183,3,2021
Russian Federation,RU,Mauritania,MR,M,2021-04-01,616914,4,2021
Russian Federation,RU,Mauritania,MR,M,2021-05-01,410720,5,2021
Russian Federation,RU,Mauritania,MR,M,2021-06-01,9310444,6,2021
Russian Federation,RU,Mauritania,MR,M,2021-07-01,757361,7,2021
Russian Federation,RU,Mauritania,MR,M,2021-08-01,550809,8,2021
Russian Federation,RU,Mauritania,MR,M,2021-09-01,533165,9,2021
Russian Federation,RU,Mauritania,MR,M,2021-10-01,1016648,10,2021
Russian Federation,RU,Mauritania,MR,M,2021-11-01,410159,11,2021
Russian Federation,RU,Mauritania,MR,M,2021-12-01,859343,12,2021
Russian Federation,RU,Mauritania,MR,M,2022-01-01,912194,1,2022
Russian Federation,RU,Mauritania,MR,M,2022-02-01,943593,2,2022
Russian Federation,RU,Mauritania,MR,M,2022-03-01,961168,3,2022
Russian Federation,RU,Mauritania,MR,M,2022-04-01,868735,4,2022
Russian Federation,RU,Mauritania,MR,M,2022-05-01,732671,5,2022
Russian Federation,RU,Mauritania,MR,M,2022-06-01,720247,6,2022
Russian Federation,RU,Mauritania,MR,M,2022-07-01,650316,7,2022
Russian Federation,RU,Mauritania,MR,M,2022-08-01,646930,8,2022
Russian Federation,RU,Mauritania,MR,M,2022-09-01,599539,9,2022
Russian Federation,RU,Mauritania,MR,M,2022-10-01,544616,10,2022
Russian Federation,RU,Mauritania,MR,M,2022-11-01,529236,11,2022
Russian Federation,RU,Mauritania,MR,M,2022-12-01,497285,12,2022
Russian Federation,RU,Kyrgyzstan,KG,M,2021-01-01,116566347,1,2021
Russian Federation,RU,Kyrgyzstan,KG,M,2021-02-01,127187432,2,2021
Russian Federation,RU,Kyrgyzstan,KG,M,2021-03-01,174355884,3,2021
Russian Federation,RU,Kyrgyzstan,KG,M,2021-04-01,190065017,4,2021
Russian Federation,RU,Kyrgyzstan,KG,M,2021-05-01,152723788,5,2021
Russian Federation,RU,Kyrgyzstan,KG,M,2021-06-01,158058475,6,2021
Russian Federation,RU,Kyrgyzstan,KG,M,2021-07-01,156497203,7,2021
Russian Federation,RU,Kyrgyzstan,KG,M,2021-08-01,191699134,8,2021
Russian Federation,RU,Kyrgyzstan,KG,M,2021-09-01,196867735,9,2021
Russian Federation,RU,Kyrgyzstan,KG,M,2021-10-01,196644848,10,2021
Russian Federation,RU,Kyrgyzstan,KG,M,2021-11-01,225033745,11,2021
Russian Federation,RU,Kyrgyzstan,KG,M,2021-12-01,266893210,12,2021
Russian Federation,RU,Kyrgyzstan,KG,M,2022-01-01,283307559,1,2022
Russian Federation,RU,Kyrgyzstan,KG,M,2022-02-01,293059414,2,2022
Russian Federation,RU,Kyrgyzstan,KG,M,2022-03-01,298517739,3,2022
Russian Federation,RU,Kyrgyzstan,KG,M,2022-04-01,269810005,4,2022
Russian Federation,RU,Kyrgyzstan,KG,M,2022-05-01,227551582,5,2022
Russian Federation,RU,Kyrgyzstan,KG,M,2022-06-01,223692903,6,2022
Russian Federation,RU,Kyrgyzstan,KG,M,2022-07-01,201973907,7,2022
Russian Federation,RU,Kyrgyzstan,KG,M,2022-08-01,200922199,8,2022
Russian Federation,RU,Kyrgyzstan,KG,M,2022-09-01,186203773,9,2022
Russian Federation,RU,Kyrgyzstan,KG,M,2022-10-01,169145823,10,2022
Russian Federation,RU,Kyrgyzstan,KG,M,2022-11-01,164369149,11,2022
Russian Federation,RU,Kyrgyzstan,KG,M,2022-12-01,154445808,12,2022
Russian Federation,RU,Eritrea,ER,M,2021-01-01,8125335,1,2021
Russian Federation,RU,Eritrea,ER,M,2021-03-01,175200,3,2021
Russian Federation,RU,Eritrea,ER,M,2021-11-01,510926,11,2021
Russian Federation,RU,Eritrea,ER,M,2021-12-01,377456,12,2021
Russian Federation,RU,Eritrea,ER,M,2022-01-01,400670,1,2022
Russian Federation,RU,Eritrea,ER,M,2022-02-01,414461,2,2022
Russian Federation,RU,Eritrea,ER,M,2022-03-01,422181,3,2022
Russian Federation,RU,Eritrea,ER,M,2022-04-01,381581,4,2022
Russian Federation,RU,Eritrea,ER,M,2022-05-01,321816,5,2022
Russian Federation,RU,Eritrea,ER,M,2022-06-01,316359,6,2022
Russian Federation,RU,Eritrea,ER,M,2022-07-01,285643,7,2022
Russian Federation,RU,Eritrea,ER,M,2022-08-01,284156,8,2022
Russian Federation,RU,Eritrea,ER,M,2022-09-01,263340,9,2022
Russian Federation,RU,Eritrea,ER,M,2022-10-01,239216,10,2022
Russian Federation,RU,Eritrea,ER,M,2022-11-01,232460,11,2022
Russian Federation,RU,Eritrea,ER,M,2022-12-01,218426,12,2022
Russian Federation,RU,United Arab Emirates,AE,M,2021-01-01,242053321,1,2021
Russian Federation,RU,United Arab Emirates,AE,M,2021-02-01,188638162,2,2021
Russian Federation,RU,United Arab Emirates,AE,M,2021-03-01,660769241,3,2021
Russian Federation,RU,United Arab Emirates,AE,M,2021-04-01,237405705,4,2021
Russian Federation,RU,United Arab Emirates,AE,M,2021-05-01,432835702,5,2021
Russian Federation,RU,United Arab Emirates,AE,M,2021-06-01,590722093,6,2021
Russian Federation,RU,United Arab Emirates,AE,M,2021-07-01,331554261,7,2021
Russian Federation,RU,United Arab Emirates,AE,M,2021-08-01,261700843.00000003,8,2021
Russian Federation,RU,United Arab Emirates,AE,M,2021-09-01,585280768,9,2021
Russian Federation,RU,United Arab Emirates,AE,M,2021-10-01,265960937,10,2021
Russian Federation,RU,United Arab Emirates,AE,M,2021-11-01,435261973,11,2021
Russian Federation,RU,United Arab Emirates,AE,M,2021-12-01,849611694,12,2021
Russian Federation,RU,United Arab Emirates,AE,M,2022-01-01,901864139,1,2022
Russian Federation,RU,United Arab Emirates,AE,M,2022-02-01,932907603,2,2022
Russian Federation,RU,United Arab Emirates,AE,M,2022-03-01,950283304,3,2022
Russian Federation,RU,United Arab Emirates,AE,M,2022-04-01,858896841,4,2022
Russian Federation,RU,United Arab Emirates,AE,M,2022-05-01,724373936,5,2022
Russian Federation,RU,United Arab Emirates,AE,M,2022-06-01,712090451,6,2022
Russian Federation,RU,United Arab Emirates,AE,M,2022-07-01,642951511,7,2022
Russian Federation,RU,United Arab Emirates,AE,M,2022-08-01,639603570,8,2022
Russian Federation,RU,United Arab Emirates,AE,M,2022-09-01,592749823,9,2022
Russian Federation,RU,United Arab Emirates,AE,M,2022-10-01,538448575,10,2022
Russian Federation,RU,United Arab Emirates,AE,M,2022-11-01,523242801,11,2022
Russian Federation,RU,United Arab Emirates,AE,M,2022-12-01,491653438,12,2022
Russian Federation,RU,Saint Vincent and the Grenadines,VC,M,2021-01-01,497.99999999999994,1,2021
Russian Federation,RU,Saint Vincent and the Grenadines,VC,M,2021-02-01,19900,2,2021
Russian Federation,RU,Saint Vincent and the Grenadines,VC,M,2021-03-01,19900,3,2021
Russian Federation,RU,Saint Vincent and the Grenadines,VC,M,2021-07-01,497500,7,2021
Russian Federation,RU,Saint Vincent and the Grenadines,VC,M,2021-09-01,497500,9,2021
Russian Federation,RU,Saint Lucia,LC,M,2021-01-01,35546772,1,2021
Russian Federation,RU,Saint Lucia,LC,M,2021-02-01,43643349,2,2021
Russian Federation,RU,Saint Lucia,LC,M,2021-08-01,49210042,8,2021
Russian Federation,RU,Saint Lucia,LC,M,2021-10-01,57869226,10,2021
Russian Federation,RU,Saint Lucia,LC,M,2021-12-01,98750291,12,2021
Russian Federation,RU,Saint Lucia,LC,M,2022-01-01,104823588,1,2022
Russian Federation,RU,Saint Lucia,LC,M,2022-02-01,108431767,2,2022
Russian Federation,RU,Saint Lucia,LC,M,2022-03-01,110451344,3,2022
Russian Federation,RU,Saint Lucia,LC,M,2022-04-01,99829503,4,2022
Russian Federation,RU,Saint Lucia,LC,M,2022-05-01,84193918,5,2022
Russian Federation,RU,Saint Lucia,LC,M,2022-06-01,82766210,6,2022
Russian Federation,RU,Saint Lucia,LC,M,2022-07-01,74730197,7,2022
Russian Federation,RU,Saint Lucia,LC,M,2022-08-01,74341066,8,2022
Russian Federation,RU,Saint Lucia,LC,M,2022-09-01,68895259,9,2022
Russian Federation,RU,Saint Lucia,LC,M,2022-10-01,62583830,10,2022
Russian Federation,RU,Saint Lucia,LC,M,2022-11-01,60816464,11,2022
Russian Federation,RU,Saint Lucia,LC,M,2022-12-01,57144835,12,2022
Russian Federation,RU,Italy,IT,M,2021-01-01,1113020949,1,2021
Russian Federation,RU,Italy,IT,M,2021-02-01,708142472,2,2021
Russian Federation,RU,Italy,IT,M,2021-03-01,1025279603,3,2021
Russian Federation,RU,Italy,IT,M,2021-04-01,1201561436,4,2021
Russian Federation,RU,Italy,IT,M,2021-05-01,1117195759,5,2021
Russian Federation,RU,Italy,IT,M,2021-06-01,1388260993,6,2021
Russian Federation,RU,Italy,IT,M,2021-07-01,1466364517,7,2021
Russian Federation,RU,Italy,IT,M,2021-08-01,1918112865,8,2021
